Timestamp,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Constant_Col,Label
14/02/2018 08:31:01,80,6,91958,42,0,5770,9563,0,Benign
14/02/2018 08:31:01,80,6,21887,4,37,8145,5825,0,Attack
14/02/2018 08:31:01,80,6,85030,4,41,7667,862,0,Benign
14/02/2018 08:31:01,80,6,9964,22,27,9771,8407,0,Attack
14/02/2018 08:31:01,80,6,96415,12,22,1554,7704,0,Benign
14/02/2018 08:31:01,80,6,inf,36,5,1888,9225,0,Attack
14/02/2018 08:31:01,80,6,57990,10,15,9935,4502,0,Benign
14/02/2018 08:31:01,80,6,45783,34,33,145,9308,0,Attack
14/02/2018 08:31:01,80,6,29656,48,4,4550,3908,0,Attack
14/02/2018 08:31:01,80,6,94987,25,30,9625,1798,0,Attack
14/02/2018 08:31:01,80,6,12624,nan,22,1071,9628,0,Attack
14/02/2018 08:31:01,80,6,76315,45,0,3786,5674,0,Benign
14/02/2018 08:31:01,80,6,93733,41,13,5560,3962,0,Benign
14/02/2018 08:31:01,80,6,39621,30,43,9926,5178,0,Benign
14/02/2018 08:31:01,80,6,88702,12,7,8602,79,0,Benign
14/02/2018 08:31:01,80,6,88702,12,7,8602,79,0,Benign
14/02/2018 08:31:01,80,6,59719,7,8,72,4579,0,Benign
14/02/2018 08:31:01,80,6,53976,29,32,1075,4125,0,Attack
14/02/2018 08:31:01,80,6,49111,20,13,3479,7563,0,Benign
14/02/2018 08:31:01,80,6,76838,48,18,5371,7063,0,Benign
14/02/2018 08:31:01,80,6,59404,15,22,8558,261,0,Attack
14/02/2018 08:31:01,80,6,61966,7,21,7822,3638,0,Benign
14/02/2018 08:31:01,80,6,62445,22,48,1549,8902,0,Benign
14/02/2018 08:31:01,80,6,78729,3,23,8153,2402,0,Attack
14/02/2018 08:31:01,80,6,93676,20,20,6103,5592,0,Benign
14/02/2018 08:31:01,80,6,45796,14,27,58,5836,0,Attack
14/02/2018 08:31:01,80,6,91421,4,41,9416,4742,0,Attack
14/02/2018 08:31:01,80,6,18696,21,9,9580,8123,0,Attack
14/02/2018 08:31:01,80,6,23583,13,22,1796,648,0,Benign
14/02/2018 08:31:01,80,6,54532,38,17,7133,9016,0,Benign
14/02/2018 08:31:01,80,6,58347,32,28,5580,1166,0,Attack
14/02/2018 08:31:01,80,6,2871,30,5,2269,424,0,Benign
14/02/2018 08:31:01,80,6,15739,7,28,692,5996,0,Benign
14/02/2018 08:31:01,80,6,11534,20,13,4456,7175,0,Benign
14/02/2018 08:31:01,80,6,88558,8,30,3223,5917,0,Attack
14/02/2018 08:31:01,80,6,61073,37,17,9454,1976,0,Benign
14/02/2018 08:31:01,80,6,49488,18,33,3538,2524,0,Benign
14/02/2018 08:31:01,80,6,88891,43,10,1698,5902,0,Benign
14/02/2018 08:31:01,80,6,86713,8,38,2792,770,0,Attack
14/02/2018 08:31:01,80,6,58328,44,16,4417,8114,0,Attack
14/02/2018 08:31:01,80,6,68327,35,47,9842,2980,0,Attack
14/02/2018 08:31:01,80,6,35361,27,3,314,5398,0,Benign
14/02/2018 08:31:01,80,6,94221,6,14,6232,643,0,Attack
14/02/2018 08:31:01,80,6,65446,46,13,3953,240,0,Attack
14/02/2018 08:31:01,80,6,75735,2,2,271,5909,0,Benign
14/02/2018 08:31:01,80,6,4122,44,6,9817,4781,0,Attack
14/02/2018 08:31:01,80,6,77277,18,6,5739,3049,0,Benign
14/02/2018 08:31:01,80,6,78892,1,35,2662,5866,0,Benign
14/02/2018 08:31:01,80,6,19036,5,19,7972,460,0,Attack
14/02/2018 08:31:01,80,6,87655,48,10,710,7982,0,Attack
14/02/2018 08:31:01,80,6,73340,3,44,9434,4140,0,Benign
14/02/2018 08:31:01,80,6,12299,3,34,5116,636,0,Attack
14/02/2018 08:31:01,80,6,86448,20,24,5816,2256,0,Attack
14/02/2018 08:31:01,80,6,7223,12,3,5652,5140,0,Benign
14/02/2018 08:31:01,80,6,11258,8,45,6197,7606,0,Benign
14/02/2018 08:31:01,80,6,90422,39,11,996,5965,0,Attack
14/02/2018 08:31:01,80,6,91175,46,15,7636,7180,0,Benign
14/02/2018 08:31:01,80,6,69893,21,47,7905,9724,0,Attack
14/02/2018 08:31:01,80,6,27512,39,13,7958,5005,0,Benign
14/02/2018 08:31:01,80,6,50126,38,27,6176,5165,0,Benign
14/02/2018 08:31:01,80,6,54435,18,14,330,7923,0,Benign
14/02/2018 08:31:01,80,6,76960,46,50,937,9379,0,Attack
14/02/2018 08:31:01,80,6,76758,6,49,3189,1849,0,Attack
14/02/2018 08:31:01,80,6,4026,3,35,6865,4756,0,Attack
14/02/2018 08:31:01,80,6,11588,36,37,9798,5310,0,Attack
14/02/2018 08:31:01,80,6,43236,34,19,2416,9601,0,Attack
