Timestamp,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Init Fwd Win Byts,Init Bwd Win Byts,Constant_Col,Label
14/02/2018 08:31:01,80,6,13471,47,43,6929,9488,0,Benign
14/02/2018 08:31:01,80,6,36092,19,18,6023,8101,0,Benign
14/02/2018 08:31:01,80,6,15841,41,28,6465,8586,0,Attack
14/02/2018 08:31:01,80,6,43945,38,12,7697,7473,0,Benign
14/02/2018 08:31:01,80,6,48350,18,35,2214,9578,0,Benign
14/02/2018 08:31:01,80,6,inf,48,48,909,8284,0,Benign
14/02/2018 08:31:01,80,6,20528,24,23,805,2088,0,Attack
14/02/2018 08:31:01,80,6,52683,29,37,5783,6302,0,Attack
14/02/2018 08:31:01,80,6,82219,5,9,951,3586,0,Benign
14/02/2018 08:31:01,80,6,32576,33,38,7127,4682,0,Attack
14/02/2018 08:31:01,80,6,62503,nan,12,6264,1558,0,Benign
14/02/2018 08:31:01,80,6,58793,34,42,8678,552,0,Attack
14/02/2018 08:31:01,80,6,81586,20,36,8162,6056,0,Attack
14/02/2018 08:31:01,80,6,48026,8,4,3148,375,0,Benign
14/02/2018 08:31:01,80,6,1189,33,19,1144,5187,0,Attack
14/02/2018 08:31:01,80,6,1189,33,19,1144,5187,0,Attack
14/02/2018 08:31:01,80,6,96814,15,9,7379,2335,0,Benign
14/02/2018 08:31:01,80,6,75125,50,16,6740,3436,0,Benign
14/02/2018 08:31:01,80,6,7287,18,46,4640,9622,0,Benign
14/02/2018 08:31:01,80,6,57542,40,1,9873,6388,0,Benign
14/02/2018 08:31:01,80,6,35422,45,1,4270,4320,0,Benign
14/02/2018 08:31:01,80,6,14039,37,41,2265,2847,0,Attack
14/02/2018 08:31:01,80,6,41860,11,43,9664,8378,0,Attack
14/02/2018 08:31:01,80,6,76833,37,50,2561,2253,0,Attack
14/02/2018 08:31:01,80,6,53326,41,25,6437,8307,0,Attack
14/02/2018 08:31:01,80,6,99460,31,49,2343,6908,0,Attack
14/02/2018 08:31:01,80,6,10698,7,32,4289,7654,0,Benign
14/02/2018 08:31:01,80,6,68144,6,7,9073,3355,0,Benign
14/02/2018 08:31:01,80,6,64801,32,2,6426,4104,0,Attack
14/02/2018 08:31:01,80,6,23917,26,18,8608,9223,0,Attack
14/02/2018 08:31:01,80,6,27667,23,5,8372,9372,0,Benign
14/02/2018 08:31:01,80,6,74585,30,49,9739,1854,0,Benign
14/02/2018 08:31:01,80,6,1485,2,22,2797,6437,0,Attack
14/02/2018 08:31:01,80,6,8294,33,0,1013,8955,0,Attack
14/02/2018 08:31:01,80,6,74589,4,5,792,155,0,Attack
14/02/2018 08:31:01,80,6,17982,33,15,9272,303,0,Benign
14/02/2018 08:31:01,80,6,64239,13,15,9134,3700,0,Benign
14/02/2018 08:31:01,80,6,2841,13,43,7748,1391,0,Benign
14/02/2018 08:31:01,80,6,54704,32,39,944,5878,0,Benign
14/02/2018 08:31:01,80,6,24862,25,49,5612,5811,0,Benign
14/02/2018 08:31:01,80,6,88422,28,38,1558,6663,0,Attack
14/02/2018 08:31:01,80,6,59441,8,37,6739,3317,0,Benign
14/02/2018 08:31:01,80,6,97118,45,48,9504,7769,0,Benign
14/02/2018 08:31:01,80,6,80574,4,5,4798,291,0,Benign
14/02/2018 08:31:01,80,6,27338,46,29,4184,3162,0,Attack
14/02/2018 08:31:01,80,6,82340,42,16,-18,2304,0,Attack
14/02/2018 08:31:01,80,6,57412,37,47,2023,4693,0,Attack
14/02/2018 08:31:01,80,6,97355,31,19,5799,9073,0,Benign
14/02/2018 08:31:01,80,6,41611,25,33,4307,5443,0,Benign
14/02/2018 08:31:01,80,6,61035,10,28,4914,7997,0,Attack
14/02/2018 08:31:01,80,6,46844,8,19,1888,9239,0,Benign
14/02/2018 08:31:01,80,6,93205,45,30,555,394,0,Attack
14/02/2018 08:31:01,80,6,73981,32,28,2502,-46,0,Attack
14/02/2018 08:31:01,80,6,20604,38,34,5118,4315,0,Benign
14/02/2018 08:31:01,80,6,17723,3,40,2586,9025,0,Benign
14/02/2018 08:31:01,80,6,29796,39,34,742,4583,0,Benign
14/02/2018 08:31:01,80,6,56078,18,38,1454,3603,0,Attack
14/02/2018 08:31:01,80,6,1193,40,32,1940,7481,0,Attack
14/02/2018 08:31:01,80,6,87437,35,45,1132,9827,0,Attack
14/02/2018 08:31:01,80,6,91994,3,49,990,6589,0,Attack
14/02/2018 08:31:01,80,6,72503,11,43,5376,6821,0,Attack
14/02/2018 08:31:01,80,6,94783,20,49,8487,5029,0,Attack
14/02/2018 08:31:01,80,6,34038,20,13,7848,1586,0,Benign
14/02/2018 08:31:01,80,6,70436,29,16,8898,6272,0,Attack
14/02/2018 08:31:01,80,6,87884,20,42,7020,2758,0,Attack
14/02/2018 08:31:01,80,6,32445,43,6,1904,9475,0,Attack
14/02/2018 08:31:01,80,6,56766,29,34,4896,2610,0,Benign
14/02/2018 08:31:01,80,6,4135,33,40,9368,6205,0,Attack
14/02/2018 08:31:01,80,6,87394,18,2,4826,8392,0,Attack
14/02/2018 08:31:01,80,6,47104,1,10,9755,4130,0,Benign
14/02/2018 08:31:01,80,6,76598,18,9,3734,5028,0,Attack
14/02/2018 08:31:01,80,6,56883,17,3,9185,8177,0,Attack
14/02/2018 08:31:01,80,6,68146,18,6,5008,3272,0,Benign
14/02/2018 08:31:01,80,6,28599,45,41,1999,3740,0,Attack
14/02/2018 08:31:01,80,6,3785,7,41,3833,5564,0,Attack
14/02/2018 08:31:01,80,6,36743,42,44,5298,5158,0,Attack
14/02/2018 08:31:01,80,6,96191,11,5,5958,2441,0,Benign
14/02/2018 08:31:01,80,6,70922,1,35,8744,5012,0,Attack
